district,year,season,crop,yield_t_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,soil_N,soil_P,soil_K,soil_pH,ndvi,fertilizer_kg_ha
Vellore,2012,Kharif,Cotton,1.449,12961.0,18786.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.592,171.1
Vellore,2013,Kharif,Cotton,1.291,13039.0,16837.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.4852,171.1
Vellore,2014,Kharif,Cotton,1.359,10466.0,14224.0,808.7,29.59,246.6,19.3,218.2,7.58,0.5574,190.6
Vellore,2015,Kharif,Cotton,1.376,12472.0,17159.0,653.6,29.19,254.6,26.3,217.0,7.28,0.5657,203.7
Vellore,2016,Kharif,Cotton,1.438,8659.0,12452.0,814.1,29.44,242.2,15.2,181.1,7.41,0.4488,164.9
Vellore,2017,Kharif,Cotton,1.379,10029.0,13834.0,971.5,29.34,219.8,18.7,154.3,7.13,0.5146,209.0
Vellore,2018,Kharif,Cotton,1.342,10693.0,14347.0,963.3,29.49,192.6,20.7,178.3,7.46,0.4736,171.6
Vellore,2019,Kharif,Cotton,1.337,13116.0,17531.0,682.2,29.97,204.3,26.6,174.1,7.27,0.5155,182.2
Vellore,2020,Kharif,Cotton,1.308,11196.0,14647.0,780.5,29.06,237.4,26.3,161.1,7.49,0.4953,173.5
Vellore,2021,Kharif,Cotton,1.377,7359.0,10133.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4739,239.1
Vellore,2022,Kharif,Cotton,1.371,12942.0,17743.0,811.3,29.45,230.4,18.6,205.6,6.82,0.5364,199.6
Vellore,2023,Kharif,Cotton,1.328,8099.0,10757.0,877.6,29.75,205.7,23.7,208.3,6.95,0.5258,198.3
Vellore,2003,Kharif,Groundnut,2.397,14474.0,34694.0,1056.2,29.75,225.2,25.6,175.4,7.2,0.5147,155.2
Vellore,2003,Rabi,Groundnut,2.181,15188.0,33125.0,1056.2,29.75,225.2,25.6,175.4,7.2,0.5092,155.2
Vellore,2003,Zaid,Groundnut,2.413,13984.0,33744.0,1056.2,29.75,225.2,25.6,175.4,7.2,0.4471,155.2
Vellore,2004,Kharif,Groundnut,2.21,15124.0,33418.0,1105.5,29.51,204.4,25.4,173.9,7.3,0.5329,127.7
Vellore,2004,Rabi,Groundnut,2.482,10490.0,26035.0,1105.5,29.51,204.4,25.4,173.9,7.3,0.5196,127.7
Vellore,2004,Zaid,Groundnut,2.241,12820.0,28727.0,1105.5,29.51,204.4,25.4,173.9,7.3,0.4467,127.7
Vellore,2005,Kharif,Groundnut,2.114,8657.0,18305.0,1051.7,29.8,212.7,20.7,173.1,6.84,0.5297,169.4
Vellore,2005,Rabi,Groundnut,2.234,14732.0,32913.0,1051.7,29.8,212.7,20.7,173.1,6.84,0.4604,169.4
Vellore,2005,Zaid,Groundnut,2.286,9145.0,20910.0,1051.7,29.8,212.7,20.7,173.1,6.84,0.516,169.4
Vellore,2006,Kharif,Groundnut,2.129,11722.0,24957.0,746.6,29.48,239.6,26.6,180.3,7.57,0.5377,176.8
Vellore,2006,Rabi,Groundnut,2.398,13062.0,31321.0,746.6,29.48,239.6,26.6,180.3,7.57,0.4743,176.8
Vellore,2006,Zaid,Groundnut,2.422,9160.0,22184.0,746.6,29.48,239.6,26.6,180.3,7.57,0.4538,176.8
Vellore,2007,Kharif,Groundnut,2.151,8918.0,19185.0,564.6,29.38,205.6,15.6,206.4,7.19,0.542,159.6
Vellore,2007,Rabi,Groundnut,2.183,11300.0,24673.0,564.6,29.38,205.6,15.6,206.4,7.19,0.508,159.6
Vellore,2007,Zaid,Groundnut,2.26,13203.0,29842.0,564.6,29.38,205.6,15.6,206.4,7.19,0.4359,159.6
Vellore,2008,Kharif,Groundnut,2.156,9661.0,20833.0,1227.7,29.27,216.9,19.7,165.2,7.2,0.5321,135.6
Vellore,2008,Rabi,Groundnut,2.327,11524.0,26811.0,1227.7,29.27,216.9,19.7,165.2,7.2,0.4942,135.6
Vellore,2008,Zaid,Groundnut,2.094,11302.0,23668.0,1227.7,29.27,216.9,19.7,165.2,7.2,0.4709,135.6
Vellore,2009,Kharif,Groundnut,2.22,15149.0,33627.0,968.4,29.48,265.5,24.1,201.2,7.43,0.5435,153.5
Vellore,2009,Rabi,Groundnut,2.274,11385.0,25891.0,968.4,29.48,265.5,24.1,201.2,7.43,0.4057,153.5
Vellore,2009,Zaid,Groundnut,2.273,15141.0,34417.0,968.4,29.48,265.5,24.1,201.2,7.43,0.5159,153.5
Vellore,2010,Kharif,Groundnut,2.415,15507.0,37452.0,983.6,29.93,223.3,16.5,167.8,7.23,0.5503,181.6
Vellore,2010,Rabi,Groundnut,2.259,8782.0,19835.0,983.6,29.93,223.3,16.5,167.8,7.23,0.4011,181.6
Vellore,2010,Zaid,Groundnut,2.032,11567.0,23509.0,983.6,29.93,223.3,16.5,167.8,7.23,0.435,181.6
Vellore,2011,Kharif,Groundnut,2.471,11385.0,28126.0,950.1,29.58,210.3,21.4,191.3,7.56,0.5545,184.0
Vellore,2011,Rabi,Groundnut,2.31,13215.0,30528.0,950.1,29.58,210.3,21.4,191.3,7.56,0.5522,184.0
Vellore,2011,Zaid,Groundnut,2.035,14091.0,28677.0,950.1,29.58,210.3,21.4,191.3,7.56,0.4538,184.0
Vellore,2012,Kharif,Groundnut,2.317,14868.0,34453.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.592,171.1
Vellore,2012,Rabi,Groundnut,2.428,14398.0,34954.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.4439,171.1
Vellore,2012,Zaid,Groundnut,2.05,13863.0,28424.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.4058,171.1
Vellore,2013,Kharif,Groundnut,2.397,9802.0,23495.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.4852,171.1
Vellore,2013,Rabi,Groundnut,2.158,13911.0,30016.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.562,171.1
Vellore,2013,Zaid,Groundnut,2.252,14853.0,33447.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.5053,171.1
Vellore,2014,Kharif,Groundnut,2.477,13842.0,34283.0,808.7,29.59,246.6,19.3,218.2,7.58,0.5574,190.6
Vellore,2014,Rabi,Groundnut,2.24,9818.0,21991.0,808.7,29.59,246.6,19.3,218.2,7.58,0.5317,190.6
Vellore,2014,Zaid,Groundnut,2.047,11631.0,23805.0,808.7,29.59,246.6,19.3,218.2,7.58,0.4417,190.6
Vellore,2015,Kharif,Groundnut,2.461,11076.0,27261.0,653.6,29.19,254.6,26.3,217.0,7.28,0.5657,203.7
Vellore,2015,Rabi,Groundnut,2.304,8947.0,20616.0,653.6,29.19,254.6,26.3,217.0,7.28,0.4636,203.7
Vellore,2015,Zaid,Groundnut,2.353,8683.0,20432.0,653.6,29.19,254.6,26.3,217.0,7.28,0.4411,203.7
Vellore,2016,Kharif,Groundnut,2.367,15389.0,36429.0,814.1,29.44,242.2,15.2,181.1,7.41,0.4488,164.9
Vellore,2016,Rabi,Groundnut,2.296,12440.0,28559.0,814.1,29.44,242.2,15.2,181.1,7.41,0.51,164.9
Vellore,2016,Zaid,Groundnut,2.34,10155.0,23762.0,814.1,29.44,242.2,15.2,181.1,7.41,0.4447,164.9
Vellore,2017,Kharif,Groundnut,2.143,8853.0,18975.0,971.5,29.34,219.8,18.7,154.3,7.13,0.5146,209.0
Vellore,2017,Rabi,Groundnut,2.306,11775.0,27156.0,971.5,29.34,219.8,18.7,154.3,7.13,0.5136,209.0
Vellore,2017,Zaid,Groundnut,2.416,10440.0,25225.0,971.5,29.34,219.8,18.7,154.3,7.13,0.4702,209.0
Vellore,2018,Kharif,Groundnut,2.39,12912.0,30858.0,963.3,29.49,192.6,20.7,178.3,7.46,0.4736,171.6
Vellore,2018,Rabi,Groundnut,2.128,8854.0,18841.0,963.3,29.49,192.6,20.7,178.3,7.46,0.5267,171.6
Vellore,2018,Zaid,Groundnut,2.156,8959.0,19317.0,963.3,29.49,192.6,20.7,178.3,7.46,0.4326,171.6
Vellore,2019,Kharif,Groundnut,2.269,12017.0,27268.0,682.2,29.97,204.3,26.6,174.1,7.27,0.5155,182.2
Vellore,2019,Rabi,Groundnut,2.055,12754.0,26211.0,682.2,29.97,204.3,26.6,174.1,7.27,0.4236,182.2
Vellore,2019,Zaid,Groundnut,2.284,10716.0,24470.0,682.2,29.97,204.3,26.6,174.1,7.27,0.4162,182.2
Vellore,2020,Kharif,Groundnut,2.416,12600.0,30444.0,780.5,29.06,237.4,26.3,161.1,7.49,0.4953,173.5
Vellore,2020,Rabi,Groundnut,2.337,13978.0,32671.0,780.5,29.06,237.4,26.3,161.1,7.49,0.3921,173.5
Vellore,2020,Zaid,Groundnut,2.388,13014.0,31079.0,780.5,29.06,237.4,26.3,161.1,7.49,0.4374,173.5
Vellore,2021,Kharif,Groundnut,2.193,11393.0,24983.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4739,239.1
Vellore,2021,Rabi,Groundnut,2.177,8669.0,18876.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4893,239.1
Vellore,2021,Zaid,Groundnut,2.325,13867.0,32235.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4099,239.1
Vellore,2022,Kharif,Groundnut,2.587,12973.0,33561.0,811.3,29.45,230.4,18.6,205.6,6.82,0.5364,199.6
Vellore,2022,Rabi,Groundnut,2.477,10722.0,26561.0,811.3,29.45,230.4,18.6,205.6,6.82,0.5004,199.6
Vellore,2022,Zaid,Groundnut,2.204,11958.0,26355.0,811.3,29.45,230.4,18.6,205.6,6.82,0.4134,199.6
Vellore,2023,Kharif,Groundnut,2.231,13663.0,30481.0,877.6,29.75,205.7,23.7,208.3,6.95,0.5258,198.3
Vellore,2023,Rabi,Groundnut,2.287,12031.0,27511.0,877.6,29.75,205.7,23.7,208.3,6.95,0.4563,198.3
Vellore,2023,Zaid,Groundnut,2.142,13134.0,28132.0,877.6,29.75,205.7,23.7,208.3,6.95,0.493,198.3
Vellore,2003,Kharif,Maize,4.591,8195.0,37620.0,1056.2,29.75,225.2,25.6,175.4,7.2,0.5147,155.2
Vellore,2003,Rabi,Maize,4.609,8362.0,38546.0,1056.2,29.75,225.2,25.6,175.4,7.2,0.5092,155.2
Vellore,2003,Zaid,Maize,4.437,8999.0,39926.0,1056.2,29.75,225.2,25.6,175.4,7.2,0.4471,155.2
Vellore,2004,Kharif,Maize,4.613,7015.0,32360.0,1105.5,29.51,204.4,25.4,173.9,7.3,0.5329,127.7
Vellore,2004,Rabi,Maize,4.098,7960.0,32618.0,1105.5,29.51,204.4,25.4,173.9,7.3,0.5196,127.7
Vellore,2004,Zaid,Maize,4.023,6854.0,27579.0,1105.5,29.51,204.4,25.4,173.9,7.3,0.4467,127.7
Vellore,2005,Kharif,Maize,4.058,8651.0,35107.0,1051.7,29.8,212.7,20.7,173.1,6.84,0.5297,169.4
Vellore,2005,Rabi,Maize,4.395,8703.0,38248.0,1051.7,29.8,212.7,20.7,173.1,6.84,0.4604,169.4
Vellore,2005,Zaid,Maize,4.633,7347.0,34040.0,1051.7,29.8,212.7,20.7,173.1,6.84,0.516,169.4
Vellore,2006,Kharif,Maize,4.36,5996.0,26142.0,746.6,29.48,239.6,26.6,180.3,7.57,0.5377,176.8
Vellore,2006,Rabi,Maize,4.234,7813.0,33080.0,746.6,29.48,239.6,26.6,180.3,7.57,0.4743,176.8
Vellore,2006,Zaid,Maize,4.568,8716.0,39818.0,746.6,29.48,239.6,26.6,180.3,7.57,0.4538,176.8
Vellore,2007,Kharif,Maize,4.168,8773.0,36561.0,564.6,29.38,205.6,15.6,206.4,7.19,0.542,159.6
Vellore,2007,Rabi,Maize,4.155,6209.0,25799.0,564.6,29.38,205.6,15.6,206.4,7.19,0.508,159.6
Vellore,2007,Zaid,Maize,4.177,6073.0,25365.0,564.6,29.38,205.6,15.6,206.4,7.19,0.4359,159.6
Vellore,2008,Kharif,Maize,4.43,7251.0,32120.0,1227.7,29.27,216.9,19.7,165.2,7.2,0.5321,135.6
Vellore,2008,Rabi,Maize,4.416,5918.0,26134.0,1227.7,29.27,216.9,19.7,165.2,7.2,0.4942,135.6
Vellore,2008,Zaid,Maize,3.839,7366.0,28280.0,1227.7,29.27,216.9,19.7,165.2,7.2,0.4709,135.6
Vellore,2009,Kharif,Maize,4.269,5836.0,24910.0,968.4,29.48,265.5,24.1,201.2,7.43,0.5435,153.5
Vellore,2009,Rabi,Maize,4.182,7034.0,29412.0,968.4,29.48,265.5,24.1,201.2,7.43,0.4057,153.5
Vellore,2009,Zaid,Maize,4.559,6712.0,30601.0,968.4,29.48,265.5,24.1,201.2,7.43,0.5159,153.5
Vellore,2010,Kharif,Maize,4.382,8755.0,38367.0,983.6,29.93,223.3,16.5,167.8,7.23,0.5503,181.6
Vellore,2010,Rabi,Maize,4.534,4924.0,22322.0,983.6,29.93,223.3,16.5,167.8,7.23,0.4011,181.6
Vellore,2010,Zaid,Maize,3.899,6528.0,25451.0,983.6,29.93,223.3,16.5,167.8,7.23,0.435,181.6
Vellore,2011,Kharif,Maize,4.297,5651.0,24283.0,950.1,29.58,210.3,21.4,191.3,7.56,0.5545,184.0
Vellore,2011,Rabi,Maize,4.197,7392.0,31020.0,950.1,29.58,210.3,21.4,191.3,7.56,0.5522,184.0
Vellore,2011,Zaid,Maize,3.873,8707.0,33720.0,950.1,29.58,210.3,21.4,191.3,7.56,0.4538,184.0
Vellore,2012,Kharif,Maize,4.041,7557.0,30540.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.592,171.1
Vellore,2012,Rabi,Maize,4.283,7856.0,33647.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.4439,171.1
Vellore,2012,Zaid,Maize,4.358,6975.0,30393.0,1060.9,29.85,207.4,23.3,198.9,6.81,0.4058,171.1
Vellore,2013,Kharif,Maize,4.281,8298.0,35523.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.4852,171.1
Vellore,2013,Rabi,Maize,4.926,6751.0,33255.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.562,171.1
Vellore,2013,Zaid,Maize,4.587,8660.0,39724.0,1146.1,29.79,197.5,25.7,182.2,6.84,0.5053,171.1
Vellore,2014,Kharif,Maize,4.374,8310.0,36349.0,808.7,29.59,246.6,19.3,218.2,7.58,0.5574,190.6
Vellore,2014,Rabi,Maize,4.325,5619.0,24300.0,808.7,29.59,246.6,19.3,218.2,7.58,0.5317,190.6
Vellore,2014,Zaid,Maize,4.848,5636.0,27323.0,808.7,29.59,246.6,19.3,218.2,7.58,0.4417,190.6
Vellore,2015,Kharif,Maize,4.074,6311.0,25709.0,653.6,29.19,254.6,26.3,217.0,7.28,0.5657,203.7
Vellore,2015,Rabi,Maize,4.599,8894.0,40898.0,653.6,29.19,254.6,26.3,217.0,7.28,0.4636,203.7
Vellore,2015,Zaid,Maize,4.437,7254.0,32188.0,653.6,29.19,254.6,26.3,217.0,7.28,0.4411,203.7
Vellore,2016,Kharif,Maize,3.913,8997.0,35205.0,814.1,29.44,242.2,15.2,181.1,7.41,0.4488,164.9
Vellore,2016,Rabi,Maize,4.403,7559.0,33281.0,814.1,29.44,242.2,15.2,181.1,7.41,0.51,164.9
Vellore,2016,Zaid,Maize,4.529,8519.0,38581.0,814.1,29.44,242.2,15.2,181.1,7.41,0.4447,164.9
Vellore,2017,Kharif,Maize,4.254,7623.0,32430.0,971.5,29.34,219.8,18.7,154.3,7.13,0.5146,209.0
Vellore,2017,Rabi,Maize,4.782,7717.0,36902.0,971.5,29.34,219.8,18.7,154.3,7.13,0.5136,209.0
Vellore,2017,Zaid,Maize,4.751,5583.0,26526.0,971.5,29.34,219.8,18.7,154.3,7.13,0.4702,209.0
Vellore,2018,Kharif,Maize,4.512,6985.0,31516.0,963.3,29.49,192.6,20.7,178.3,7.46,0.4736,171.6
Vellore,2018,Rabi,Maize,4.468,7843.0,35044.0,963.3,29.49,192.6,20.7,178.3,7.46,0.5267,171.6
Vellore,2018,Zaid,Maize,4.165,7549.0,31437.0,963.3,29.49,192.6,20.7,178.3,7.46,0.4326,171.6
Vellore,2019,Kharif,Maize,4.207,5319.0,22375.0,682.2,29.97,204.3,26.6,174.1,7.27,0.5155,182.2
Vellore,2019,Rabi,Maize,3.753,8956.0,33613.0,682.2,29.97,204.3,26.6,174.1,7.27,0.4236,182.2
Vellore,2019,Zaid,Maize,4.094,5903.0,24163.0,682.2,29.97,204.3,26.6,174.1,7.27,0.4162,182.2
Vellore,2020,Kharif,Maize,4.27,7945.0,33922.0,780.5,29.06,237.4,26.3,161.1,7.49,0.4953,173.5
Vellore,2020,Rabi,Maize,4.45,8728.0,38840.0,780.5,29.06,237.4,26.3,161.1,7.49,0.3921,173.5
Vellore,2020,Zaid,Maize,4.471,6297.0,28153.0,780.5,29.06,237.4,26.3,161.1,7.49,0.4374,173.5
Vellore,2021,Kharif,Maize,4.339,7460.0,32371.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4739,239.1
Vellore,2021,Rabi,Maize,4.325,7674.0,33192.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4893,239.1
Vellore,2021,Zaid,Maize,4.617,7660.0,35364.0,1232.5,29.86,255.3,19.7,160.9,6.92,0.4099,239.1
Vellore,2022,Kharif,Maize,4.466,7299.0,32594.0,811.3,29.45,230.4,18.6,205.6,6.82,0.5364,199.6
Vellore,2022,Rabi,Maize,4.552,7031.0,32005.0,811.3,29.45,230.4,18.6,205.6,6.82,0.5004,199.6
Vellore,2022,Zaid,Maize,4.146,5915.0,24523.0,811.3,29.45,230.4,18.6,205.6,6.82,0.4134,199.6
Vellore,2023,Kharif,Maize,4.442,6482.0,28794.0,877.6,29.75,205.7,23.7,208.3,6.95,0.5258,198.3
Vellore,2023,Rabi,Maize,4.302,6560.0,28226.0,877.6,29.75,205.7,23.7,208.3,6.95,0.4563,198.3
Vellore,2023,Zaid,Maize,3.741,4965.0,18572.0,877.6,29.75,205.7,23.7,208.3,6.95,0.493,198.3
Villupuram,2003,Kharif,Rice,3.81,38693.0,147423.0,819.0,29.68,241.0,26.9,226.8,6.96,0.6105,130.1
Villupuram,2003,Rabi,Rice,3.702,27655.0,102377.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4745,130.1
Villupuram,2004,Kharif,Rice,4.065,31874.0,129574.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5008,139.3
Villupuram,2004,Rabi,Rice,4.065,26625.0,108232.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5105,139.3
Villupuram,2005,Kharif,Rice,3.788,31608.0,119717.0,817.9,29.97,215.1,19.1,190.3,7.21,0.5615,149.7
Villupuram,2005,Rabi,Rice,3.645,33302.0,121401.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4311,149.7
Villupuram,2006,Kharif,Rice,4.103,34629.0,142098.0,899.2,29.41,260.5,16.1,181.0,7.1,0.557,147.4
Villupuram,2006,Rabi,Rice,3.84,37610.0,144411.0,899.2,29.41,260.5,16.1,181.0,7.1,0.5606,147.4
Villupuram,2007,Kharif,Rice,4.142,30076.0,124564.0,500.3,30.07,241.9,20.6,214.4,7.58,0.568,150.4
Villupuram,2007,Rabi,Rice,3.488,34919.0,121800.0,500.3,30.07,241.9,20.6,214.4,7.58,0.5211,150.4
Villupuram,2008,Kharif,Rice,4.11,26788.0,110091.0,900.1,29.17,257.2,25.3,208.3,7.02,0.6131,150.6
Villupuram,2008,Rabi,Rice,4.5,31361.0,141124.0,900.1,29.17,257.2,25.3,208.3,7.02,0.4443,150.6
Villupuram,2009,Kharif,Rice,4.095,34707.0,142131.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5518,196.2
Villupuram,2009,Rabi,Rice,4.169,27489.0,114595.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5665,196.2
Villupuram,2010,Kharif,Rice,3.781,36938.0,139672.0,730.2,29.84,209.5,21.7,184.3,6.83,0.5552,196.5
Villupuram,2010,Rabi,Rice,4.168,40315.0,168028.0,730.2,29.84,209.5,21.7,184.3,6.83,0.4247,196.5
Villupuram,2011,Kharif,Rice,3.86,37985.0,146616.0,909.5,30.47,269.3,18.2,185.1,7.31,0.5346,173.6
Villupuram,2011,Rabi,Rice,4.101,35098.0,143935.0,909.5,30.47,269.3,18.2,185.1,7.31,0.4544,173.6
Villupuram,2012,Kharif,Rice,3.993,25022.0,99910.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.5742,172.9
Villupuram,2012,Rabi,Rice,3.815,26854.0,102452.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.4871,172.9
Villupuram,2013,Kharif,Rice,3.925,37387.0,146733.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5043,192.9
Villupuram,2013,Rabi,Rice,3.661,29655.0,108572.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5304,192.9
Villupuram,2014,Kharif,Rice,3.898,30989.0,120792.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5589,187.7
Villupuram,2014,Rabi,Rice,4.357,39430.0,171783.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5586,187.7
Villupuram,2015,Kharif,Rice,3.788,26107.0,98894.0,830.8,30.08,232.1,23.3,187.2,6.9,0.5087,209.2
Villupuram,2015,Rabi,Rice,4.107,32125.0,131935.0,830.8,30.08,232.1,23.3,187.2,6.9,0.4728,209.2
Villupuram,2016,Kharif,Rice,3.949,34929.0,137921.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.5397,186.3
Villupuram,2016,Rabi,Rice,3.823,22449.0,85831.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.4895,186.3
Villupuram,2017,Kharif,Rice,3.933,28784.0,113197.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5706,209.3
Villupuram,2017,Rabi,Rice,3.837,37088.0,142286.0,915.4,29.28,197.0,15.1,176.5,7.31,0.4508,209.3
Villupuram,2018,Kharif,Rice,3.88,30511.0,118369.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5607,168.2
Villupuram,2018,Rabi,Rice,3.821,37389.0,142861.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5016,168.2
Villupuram,2019,Kharif,Rice,3.656,36753.0,134385.0,947.5,29.71,195.4,15.9,175.5,7.16,0.5605,219.1
Villupuram,2019,Rabi,Rice,3.929,36228.0,142332.0,947.5,29.71,195.4,15.9,175.5,7.16,0.4854,219.1
Villupuram,2020,Kharif,Rice,3.863,33927.0,131055.0,744.8,30.09,237.2,22.1,194.3,7.11,0.5082,206.5
Villupuram,2020,Rabi,Rice,3.715,29461.0,109445.0,744.8,30.09,237.2,22.1,194.3,7.11,0.4438,206.5
Villupuram,2021,Kharif,Rice,4.083,32517.0,132764.0,515.5,29.37,260.9,25.6,211.5,6.88,0.5524,160.8
Villupuram,2021,Rabi,Rice,3.832,27667.0,106013.0,515.5,29.37,260.9,25.6,211.5,6.88,0.4978,160.8
Villupuram,2022,Kharif,Rice,4.149,40783.0,169212.0,859.2,29.84,197.3,23.4,192.0,7.27,0.6152,165.9
Villupuram,2022,Rabi,Rice,3.824,25035.0,95744.0,859.2,29.84,197.3,23.4,192.0,7.27,0.5098,165.9
Villupuram,2023,Kharif,Rice,3.91,22441.0,87737.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4673,188.8
Villupuram,2023,Rabi,Rice,3.951,39280.0,155214.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4949,188.8
Villupuram,2003,Kharif,Sugarcane,102.273,5482.0,560624.0,819.0,29.68,241.0,26.9,226.8,6.96,0.6105,130.1
Villupuram,2004,Kharif,Sugarcane,94.423,9337.0,881620.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5008,139.3
Villupuram,2005,Kharif,Sugarcane,97.341,6966.0,678083.0,817.9,29.97,215.1,19.1,190.3,7.21,0.5615,149.7
Villupuram,2006,Kharif,Sugarcane,91.245,8323.0,759463.0,899.2,29.41,260.5,16.1,181.0,7.1,0.557,147.4
Villupuram,2007,Kharif,Sugarcane,93.663,5771.0,540499.0,500.3,30.07,241.9,20.6,214.4,7.58,0.568,150.4
Villupuram,2008,Kharif,Sugarcane,100.786,9282.0,935487.0,900.1,29.17,257.2,25.3,208.3,7.02,0.6131,150.6
Villupuram,2009,Kharif,Sugarcane,103.85,5075.0,527016.0,823.9,29.26,239.7,20.9,198.2,7.4,0.5518,196.2
Villupuram,2010,Kharif,Sugarcane,95.191,5688.0,541427.0,730.2,29.84,209.5,21.7,184.3,6.83,0.5552,196.5
Villupuram,2011,Kharif,Sugarcane,94.06,6467.0,608330.0,909.5,30.47,269.3,18.2,185.1,7.31,0.5346,173.6
Villupuram,2012,Kharif,Sugarcane,98.035,5591.0,548150.0,1265.4,29.73,264.4,20.2,166.2,7.24,0.5742,172.9
Villupuram,2013,Kharif,Sugarcane,97.742,7523.0,735338.0,1101.3,29.73,211.2,20.0,169.4,6.97,0.5043,192.9
Villupuram,2014,Kharif,Sugarcane,102.295,7475.0,764676.0,866.9,29.14,215.3,26.8,214.2,7.11,0.5589,187.7
Villupuram,2015,Kharif,Sugarcane,105.009,6658.0,699112.0,830.8,30.08,232.1,23.3,187.2,6.9,0.5087,209.2
Villupuram,2016,Kharif,Sugarcane,97.725,7140.0,697717.0,1009.6,29.53,256.3,14.5,193.2,6.91,0.5397,186.3
Villupuram,2017,Kharif,Sugarcane,97.242,8151.0,792630.0,915.4,29.28,197.0,15.1,176.5,7.31,0.5706,209.3
Villupuram,2018,Kharif,Sugarcane,96.574,7250.0,700151.0,1059.0,29.31,217.7,18.9,213.6,7.21,0.5607,168.2
Villupuram,2019,Kharif,Sugarcane,98.063,7151.0,701200.0,947.5,29.71,195.4,15.9,175.5,7.16,0.5605,219.1
Villupuram,2020,Kharif,Sugarcane,101.38,6982.0,707798.0,744.8,30.09,237.2,22.1,194.3,7.11,0.5082,206.5
Villupuram,2021,Kharif,Sugarcane,100.555,7346.0,738701.0,515.5,29.37,260.9,25.6,211.5,6.88,0.5524,160.8
Villupuram,2022,Kharif,Sugarcane,101.532,7479.0,759405.0,859.2,29.84,197.3,23.4,192.0,7.27,0.6152,165.9
Villupuram,2023,Kharif,Sugarcane,94.495,6179.0,583881.0,736.2,30.32,228.9,19.3,213.2,7.3,0.4673,188.8
Villupuram,2003,Kharif,Banana,36.418,4468.0,162729.0,819.0,29.68,241.0,26.9,226.8,6.96,0.6105,130.1
Villupuram,2003,Rabi,Banana,36.33,3770.0,136949.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4745,130.1
Villupuram,2003,Zaid,Banana,34.031,4654.0,158388.0,819.0,29.68,241.0,26.9,226.8,6.96,0.4728,130.1
Villupuram,2004,Kharif,Banana,37.312,5400.0,201495.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5008,139.3
Villupuram,2004,Rabi,Banana,34.956,6152.0,215045.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.5105,139.3
Villupuram,2004,Zaid,Banana,36.7,5188.0,190404.0,1023.7,30.26,272.7,22.8,215.2,7.35,0.4263,139.3
Villupuram,2005,Kharif,Banana,33.918,3913.0,132732.0,817.9,29.97,215.1,19.1,190.3,7.21,0.5615,149.7
Villupuram,2005,Rabi,Banana,36.715,4579.0,168123.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4311,149.7
Villupuram,2005,Zaid,Banana,38.47,4459.0,171554.0,817.9,29.97,215.1,19.1,190.3,7.21,0.4824,149.7
Villupuram,2006,Kharif,Banana,35.206,5455.0,192063.0,899.2,29.41,260.5,16.1,181.0,7.1,0.557,147.4
Villupuram,2006,Rabi,Banana,37.153,4240.0,157536.0,899.2,29.41,260.5,16.1,181.0,7.1,0.5606,147.4
